stable_id	path	real_path	type	bytes	lines	sha256	owning_repository	ownership	classification	consumer	discovery_mechanism	scope	current_activation	content_summary	unique_information	duplication	apparent_age	verification	risks_count_only	decision	destination_or_archive	validation	commit	review_date
AI-966b2a4cba55	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/json-render/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/json-render/SKILL.md	skill	10376	334	89f5c6e94dcc53310c569f9dadede009be51bddec04af50efa3b6a2181b05a24	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (json-render)	not assessed; non-authoritative copy	group by sha256=89f5c6e94dcc	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-5c16055a118b	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/marketplace/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/marketplace/SKILL.md	skill	18700	467	35569b3ca2c82159af8ad9f43c67b532bd509e0ca867b8fb94493f5ba83cc370	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (marketplace)	not assessed; non-authoritative copy	group by sha256=35569b3ca2c8	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-02c35625875f	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/micro/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/micro/SKILL.md	skill	4001	179	8d694a0b60a57bf3ab7e61bdf555545a2c941acb1a8d2938bf94a0d7cd624fe4	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (micro)	not assessed; non-authoritative copy	group by sha256=8d694a0b60a5	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-2804ed7a9699	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/ncc/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/ncc/SKILL.md	skill	4513	157	e37c814ba40e85f0e280a50c78b266a5b4b808f69cfe6231a46d306446cf0dc2	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (ncc)	not assessed; non-authoritative copy	group by sha256=e37c814ba40e	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-a505936dd64a	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/next-forge/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/next-forge/SKILL.md	skill	13228	374	1f5799c5b49feb6b5c753ca1845e557f847fd112d1822d0f12aeae615674619f	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (next-forge)	not assessed; non-authoritative copy	group by sha256=1f5799c5b49f	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-3be95990d0a7	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/nextjs/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/nextjs/SKILL.md	skill	30178	745	d94b0e110ce95f3ef3576a08175fe43f570c31a47a26323fa01b85efc9c35099	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (nextjs)	not assessed; non-authoritative copy	group by sha256=d94b0e110ce9	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-c4f74e96cc98	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/observability/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/observability/SKILL.md	skill	26510	773	ec9869baf54d7aaa65e34685deab4c855c23b2e65a9ed987ba2e9ce2ee0d4c48	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (observability)	not assessed; non-authoritative copy	group by sha256=ec9869baf54d	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	generic_api_assignment:2	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-c7fdbe8f1935	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/payments/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/payments/SKILL.md	skill	10589	351	102127fccfef4a019e3944fd719f75dce1ad60237d0996ea0aa216636981cce4	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (payments)	not assessed; non-authoritative copy	group by sha256=102127fccfef	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	generic_api_assignment:1	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-4eabecffa2d6	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/react-best-practices/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/react-best-practices/SKILL.md	skill	4353	85	023908bb99c78e84d84809edd057292289f07ac39fee7ce55554383010a554ed	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (react-best-practices)	not assessed; non-authoritative copy	group by sha256=023908bb99c7	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-766735b569f0	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/routing-middleware/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/routing-middleware/SKILL.md	skill	9502	250	0b9144b76ee253d169453505a7c9d8d42ceefe8ab835bc136b7c56402ae9877f	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (routing-middleware)	not assessed; non-authoritative copy	group by sha256=0b9144b76ee2	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-2d3028ed7227	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/runtime-cache/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/runtime-cache/SKILL.md	skill	7962	248	d8c9263c079330012710b33de933c5568ce32a781478f0bfcb44d4187d0d846b	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (runtime-cache)	not assessed; non-authoritative copy	group by sha256=d8c9263c0793	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-1f14b34484ee	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/satori/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/satori/SKILL.md	skill	7321	255	e18bc83ab691fa888301a3678b7d7d888f2d8989d9ee9344ec192dec3c75fddc	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (satori)	not assessed; non-authoritative copy	group by sha256=e18bc83ab691	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-b43a59875940	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/shadcn/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/shadcn/SKILL.md	skill	19533	573	f624e06541dcf3c3c8cb3978fe924fa2fded979048f360ae4919f27edbb67fb2	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (shadcn)	not assessed; non-authoritative copy	group by sha256=f624e06541dc	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-c684f44f4ded	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/sign-in-with-vercel/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/sign-in-with-vercel/SKILL.md	skill	2317	64	7e2484055684e96d6c2f3b968939b32cad8e75c224189110ae09e4de7cb1fadf	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (sign-in-with-vercel)	not assessed; non-authoritative copy	group by sha256=7e2484055684	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-4275fe6be94c	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/swr/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/swr/SKILL.md	skill	5774	214	3c88522d609da8c8bc981225f44471d436609b5acdf854fc40e8d29aae191d50	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (swr)	not assessed; non-authoritative copy	group by sha256=3c88522d609d	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-7dd6d8250e62	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/turbopack/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/turbopack/SKILL.md	skill	9933	317	92b7684d1900cdbb6e23529ff77c943d744fea6ddd5ffcc45468fa79654e8d77	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (turbopack)	not assessed; non-authoritative copy	group by sha256=92b7684d1900	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-809307ec5198	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/turborepo/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/turborepo/SKILL.md	skill	16867	611	3c4b0658cedf2f342b49919d5116371a6f3c03a03759d1d6ff29a52d22059704	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (turborepo)	not assessed; non-authoritative copy	group by sha256=3c4b0658cedf	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	generic_api_assignment:1	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-60155735cb06	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/v0-dev/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/v0-dev/SKILL.md	skill	14603	495	3fc9dc2b71b9fd27f1e95ac2df97eee81cb27550b4c6463615a4d492f4f2d22d	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (v0-dev)	not assessed; non-authoritative copy	group by sha256=3fc9dc2b71b9	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	generic_api_assignment:3	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-d653bb4e6434	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/vercel-agent/SKILL.md	/home/jack/.codex/.tmp/plugins/plugins/vercel/skills/vercel-agent/SKILL.md	skill	2352	67	4e1d77cd9405e40222a923f8a1bce4639ee24acf555f30a37c363a63c96d990f	/home/jack/.codex/.tmp/plugins	external	cache/generated	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (vercel-agent)	not assessed; non-authoritative copy	group by sha256=4e1d77cd9405	mtime=2026-04-23	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	leave-generated-unchanged; remove only via owning cache lifecycle	cache owner	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
